,Object_ID,Image_URL,Title,Object_Name,Medium,Classification,Department,Culture,Period,Object_Date,Target
28,199821,https://images.metmuseum.org/CRDImages/es/web-large/DP-13721-019.jpg,George I,Medallion,Ivory,Sculpture-Miniature,European Sculpture and Decorative Arts,,,ca. 1680–90,1
29,118742,https://images.metmuseum.org/CRDImages/ci/web-large/CI40.11.8_F1.jpg,Fan,Fan,ivory,,Costume Institute,American or European,,1870–89,1
30,118755,https://images.metmuseum.org/CRDImages/ci/web-large/CI41.153.12.jpg,Fan,Fan,ivory,,Costume Institute,American or European,,1870s,1
31,118740,https://images.metmuseum.org/CRDImages/ci/web-large/CI40.11.6.jpg,Fan,Fan,ivory,,Costume Institute,American or European,,1880s,1
32,120435,https://images.metmuseum.org/CRDImages/ci/web-large/1975.230.3_F.jpg,Fan,Fan,ivory,,Costume Institute,probably French,,1700–1775,1
33,120658,https://images.metmuseum.org/CRDImages/ci/web-large/CI38.36_F1.jpg,Fan,Fan,ivory,,Costume Institute,American,,1871,1
34,120742,https://images.metmuseum.org/CRDImages/ci/web-large/CI55.43.14_F1.jpg,Fan,Fan,ivory,,Costume Institute,British,,18th century,1
35,120749,https://images.metmuseum.org/CRDImages/ci/web-large/CI55.43.24_F1.jpg,Fan,Fan,ivory,,Costume Institute,French,,18th century,1
36,122063,https://images.metmuseum.org/CRDImages/ci/web-large/CI39.59.1.jpg,Cane,Cane,ivory,,Costume Institute,American,,1880,1
37,211502,https://images.metmuseum.org/CRDImages/es/web-large/SF2002_617_4_img3.jpg,Triptych on a chain,Triptych on chain,Walrus ivory,Natural Substances-Ivory,European Sculpture and Decorative Arts,,,18th century,1
38,206574,https://images.metmuseum.org/CRDImages/es/web-large/216151.jpg,Standing Male Saint,Statuette,Ivory,Sculpture-Miniature,European Sculpture and Decorative Arts,,,17th–18th century,1
39,222415,https://images.metmuseum.org/CRDImages/es/web-large/DP7593.jpg,Needle case,Needle case,Ivory,Textiles-Methods and Materials,European Sculpture and Decorative Arts,,,17th century,1
40,206571,https://images.metmuseum.org/CRDImages/es/web-large/216148.jpg,Beggar couple,Relief,Ivory,Sculpture-Miniature,European Sculpture and Decorative Arts,,,late 18th century,1
41,209187,https://images.metmuseum.org/CRDImages/es/web-large/56742.jpg,Christ Child,Statuette,Ivory,Sculpture-Miniature,European Sculpture and Decorative Arts,,,17th–18th century,1
42,208170,https://images.metmuseum.org/CRDImages/es/web-large/SF1993_491_3.jpg,"Clement XI (?) (Giovanni Francesco Albani, b. 1649, Pope 1700–21)",Medallion,Ivory,Sculpture-Miniature,European Sculpture and Decorative Arts,,,18th century,1
43,208164,https://images.metmuseum.org/CRDImages/es/web-large/SF1993_487_img1.jpg,Head of Hercules,Relief,Ivory,Sculpture-Miniature,European Sculpture and Decorative Arts,,,17th century,1
44,31604,https://images.metmuseum.org/CRDImages/aa/web-large/36.25.804_001june2014.jpg,Knife,Knife,Ivory,Knives,Arms and Armor,Javanese,,16th–19th century,1
45,27624,https://images.metmuseum.org/CRDImages/aa/web-large/sfsb49.57.3_001.jpg,Dagger Grip,Dagger grip,Ivory,Daggers,Arms and Armor,Italian,,ca. 1400,1
46,80567,https://images.metmuseum.org/CRDImages/ci/web-large/1994.585.jpg,Pendant,Pendant,ivory,,Costume Institute,European,,1850–75,1
47,22831,https://images.metmuseum.org/CRDImages/aa/web-large/DT11932.jpg,Bracer (Archer's Arm Guard),Bracer (archer's arm guard),Ivory,Archery Equipment,Arms and Armor,Dutch,,late 16th century,1
48,114705,https://images.metmuseum.org/CRDImages/ci/web-large/50.231.356–.357.jpg,Button,Button,ivory,,Costume Institute,French,,ca. 1850,1
49,114707,https://images.metmuseum.org/CRDImages/ci/web-large/50.231.361–.362.jpg,Button,Button,ivory,,Costume Institute,French,,ca. 1860,1
50,310587,https://images.metmuseum.org/CRDImages/ao/web-large/1978.412.135.jpg,Dart Socket,Dart socket,Ivory,Bone/Ivory-Implements,The Michael C. Rockefeller Wing,Punuk,,10th century,1
51,310586,https://images.metmuseum.org/CRDImages/ao/web-large/1978.412.134.jpg,Harpoon Head,Harpoon head (dart ?),Ivory,Bone/Ivory-Implements,The Michael C. Rockefeller Wing,Aleutian Islands (?),,10th century,1
52,310255,https://images.metmuseum.org/CRDImages/ao/web-large/1977.165.2.jpg,Harpoon Head,Harpoon head,Ivory (walrus),Bone/Ivory-Implements,The Michael C. Rockefeller Wing,Old Bering Sea,,4th century,1
53,312882,https://images.metmuseum.org/CRDImages/ao/web-large/DP23086.jpg,Figure,Figure,Ivory (walrus),Bone/Ivory-Sculpture,The Michael C. Rockefeller Wing,Old Bering Sea,,150 B.C.–A.D. 100,1
54,310670,https://images.metmuseum.org/CRDImages/ao/web-large/vs1978_412_225.jpg,Engraved Ivory Tusk,Tusk,Ivory,Bone/Ivory-Sculpture,The Michael C. Rockefeller Wing,Inuit,,1880–90,1
55,310582,https://images.metmuseum.org/CRDImages/ao/web-large/vs1978_412_130.jpg,Button,Button,Ivory (walrus),Bone/Ivory-Ornaments,The Michael C. Rockefeller Wing,Old Bering Sea,,3rd–4th century,1
56,310584,https://images.metmuseum.org/CRDImages/ao/web-large/1978.412.132.jpg,Harpoon Head,Harpoon head,Ivory (walrus),Bone/Ivory-Implements,The Michael C. Rockefeller Wing,Old Bering Sea,,3rd–4th century (?),1
57,309449,https://images.metmuseum.org/CRDImages/ao/web-large/69.101.4.jpg,Water Bird,Figure,Ivory (walrus),Bone/Ivory-Sculpture,The Michael C. Rockefeller Wing,Inuit,,10th–16th century,1
58,309452,https://images.metmuseum.org/CRDImages/ao/web-large/vs69_101_7.jpg,Walrus Ivory Animal,Figure,Ivory (walrus),Bone/Ivory-Sculpture,The Michael C. Rockefeller Wing,Inuit,,10th–16th century,1
59,309451,https://images.metmuseum.org/CRDImages/ao/web-large/vs69_101_6.jpg,Walrus Ivory Animal with Long Snout,Figure,Ivory (walrus),Bone/Ivory-Sculpture,The Michael C. Rockefeller Wing,Inuit,,10th–16th century,1
60,309450,https://images.metmuseum.org/CRDImages/ao/web-large/69.101.5.jpg,Water Bird,Figure,Ivory (walrus),Bone/Ivory-Sculpture,The Michael C. Rockefeller Wing,Inuit,,10th–16th century,1
61,309550,https://images.metmuseum.org/CRDImages/ao/web-large/vs69_101_1.jpg,Water Bird,Figure,Ivory (walrus),Bone/Ivory-Sculpture,The Michael C. Rockefeller Wing,Inuit,,10th–16th century,1
62,309551,https://images.metmuseum.org/CRDImages/ao/web-large/vs69_101_2.jpg,Loon,Figure,Ivory (walrus),Bone/Ivory-Sculpture,The Michael C. Rockefeller Wing,Inuit,,10th–16th century,1
63,309552,https://images.metmuseum.org/CRDImages/ao/web-large/vs69_101_3.jpg,Loon,Figure,Ivory (walrus),Bone/Ivory-Sculpture,The Michael C. Rockefeller Wing,Inuit,,10th–16th century,1
64,312731,https://images.metmuseum.org/CRDImages/ao/web-large/1979.206.522_a.jpg,Whale,Figure,Ivory (walrus),Bone/Ivory-Sculpture,The Michael C. Rockefeller Wing,Inuit,,1830–60,1
65,313336,https://images.metmuseum.org/CRDImages/ao/web-large/vs1979_206_1144.jpg,Handle (?),Tube,Bone,Bone/Ivory-Sculpture,The Michael C. Rockefeller Wing,Maya,,6th–9th century,1
66,319465,https://images.metmuseum.org/CRDImages/ao/web-large/vs2003.586a.jpg,Finial,Finial,Bone,Bone/Ivory-Sculpture,The Michael C. Rockefeller Wing,Tairona,,1000–1600,1
67,313567,https://images.metmuseum.org/CRDImages/ao/web-large/1980.34.23_b.jpg,Figure,Figure,Bone,Bone/Ivory-Ornaments,The Michael C. Rockefeller Wing,Tolita-Tumaco,,1st–5th century,1
68,313566,https://images.metmuseum.org/CRDImages/ao/web-large/DP101925.jpg,Spotted Feline,Figure,Bone,Bone/Ivory-Ornaments,The Michael C. Rockefeller Wing,Tolita-Tumaco,,1st century B.C.–A.D. 4th century,1
69,312810,https://images.metmuseum.org/CRDImages/ao/web-large/vs1979_206_614.jpg,Harpoon Head,Harpoon head,Ivory (walrus),Bone/Ivory-Implements,The Michael C. Rockefeller Wing,Punuk,,11th–12th century,1
70,312808,https://images.metmuseum.org/CRDImages/ao/web-large/1979.206.612_a.jpg,Harpoon Head,Harpoon head,Ivory (walrus),Bone/Ivory-Implements,The Michael C. Rockefeller Wing,Punuk,,11th–12th century,1
71,312798,https://images.metmuseum.org/CRDImages/ao/web-large/1979.206.603_a.jpg,Knife Handle,Knife handle,Ivory (walrus),Bone/Ivory-Implements,The Michael C. Rockefeller Wing,Punuk,,11th–12th century,1
72,312809,https://images.metmuseum.org/CRDImages/ao/web-large/vs1979_206_613.jpg,Harpoon Head,Hook,Ivory (walrus),Bone/Ivory-Implements,The Michael C. Rockefeller Wing,Punuk,,11th–12th century,1
73,314372,https://images.metmuseum.org/CRDImages/ao/web-large/vs1981_357.jpg,Figure,Figure,Ivory (walrus),Bone/Ivory-Sculpture,The Michael C. Rockefeller Wing,Punuk,,2nd–4th century,1
74,314374,https://images.metmuseum.org/CRDImages/ao/web-large/DP258287.jpg,Figure,Figure,Ivory (walrus),Bone/Ivory-Sculpture,The Michael C. Rockefeller Wing,Punuk,,2nd–4th century,1
75,317706,https://images.metmuseum.org/CRDImages/ao/web-large/VS1994_389_6.jpg,Figure Pendant,Pendant,Bone,Bone/Ivory-Ornaments,The Michael C. Rockefeller Wing,Valdivia,,1st millennium B.C.,1
76,317721,https://images.metmuseum.org/CRDImages/ao/web-large/259646.jpg,Figure: Seated Male,Male figure,Ivory,Bone/Ivory-Ornaments,The Michael C. Rockefeller Wing,Kongo peoples,,19th century,1
77,571881,https://images.metmuseum.org/CRDImages/eg/web-large/1979.269_EGDP011489.jpg,"Jar, model","Jar, model",Ivory,,Egyptian Art,,Early Dynastic Period,ca. 2960–2770 B.C.,1
78,475290,https://images.metmuseum.org/CRDImages/md/web-large/sf10-130-909s1.jpg,Plaque,Plaque,Ivory,Ivories,Medieval Art,Coptic,,4th–7th century,1
79,548387,https://images.metmuseum.org/CRDImages/eg/web-large/35.5_EGDP018995.jpg,Knife handle (?); Humped bull,Knife handle (?); Humped bull,Ivory (elephant),,Egyptian Art,,Late Period,664–332 B.C.,1
80,552373,https://images.metmuseum.org/CRDImages/eg/web-large/26.7.1298b.jpg,Kohl Stick,"Kohl stick, ivory",Ivory,,Egyptian Art,,Middle Kingdom–Second Intermediate Period,ca. 1783–1640 B.C.,1
81,546980,https://images.metmuseum.org/CRDImages/eg/web-large/16.10.401a.jpg,Bracelet,Bracelet,Ivory,,Egyptian Art,,Second Intermediate Period–Early New Kingdom,ca. 1635–1458 B.C.,1
82,547520,https://images.metmuseum.org/CRDImages/eg/web-large/10.176.69_EGDP013223.jpg,Bracelet,Bracelet,Ivory (elephant),,Egyptian Art,,Predynastic Period,ca. 3850–2960 B.C.,1
83,547522,https://images.metmuseum.org/CRDImages/eg/web-large/10.176.73_EGDP011484.jpg,Bracelet,Bracelet,Ivory (elephant),,Egyptian Art,,Predynastic Period,ca. 3850–2960 B.C.,1
84,547411,https://images.metmuseum.org/CRDImages/eg/web-large/01.4.42_EGDP017342.jpg,Arrowhead,Arrowhead,Ivory,,Egyptian Art,,Early Dynastic Period,ca. 3100–2900 B.C.,1
85,547419,https://images.metmuseum.org/CRDImages/eg/web-large/01.4.50_EGDP017344.jpg,Arrowhead,Arrowhead,Ivory,,Egyptian Art,,Early Dynastic Period,ca. 3100–2900 B.C.,1
86,547416,https://images.metmuseum.org/CRDImages/eg/web-large/01.4.47_EGDP017337.jpg,Arrowhead,Arrowhead,Ivory,,Egyptian Art,,Early Dynastic Period,ca. 3100–2900 B.C.,1
87,547415,https://images.metmuseum.org/CRDImages/eg/web-large/01.4.46_EGDP017338.jpg,Arrowhead,Arrowhead,Ivory,,Egyptian Art,,Early Dynastic Period,ca. 3100–2900 B.C.,1
88,547394,https://images.metmuseum.org/CRDImages/eg/web-large/01.4.18_EGDP011694.jpg,Uninscribed cylinder seal,"Cylinder seal, uninscribed",Ivory,,Egyptian Art,,Late Naqada III or early Dynasty 1,ca. 3100 B.C.,1
89,547417,https://images.metmuseum.org/CRDImages/eg/web-large/01.4.48 _EGDP017345.jpg,Arrowhead,Arrowhead,Ivory,,Egyptian Art,,Early Dynastic Period,ca. 3100–2900 B.C.,1
90,547420,https://images.metmuseum.org/CRDImages/eg/web-large/01.4.51_EGDP017336.jpg,Arrowhead,Arrowhead,Ivory,,Egyptian Art,,Early Dynastic Period,ca. 3100–2900 B.C.,1
91,547412,https://images.metmuseum.org/CRDImages/eg/web-large/01.4.43_EGDP017340.jpg,Arrowhead,Arrowhead,Ivory,,Egyptian Art,,Early Dynastic Period,ca. 3100–2900 B.C.,1
92,547414,https://images.metmuseum.org/CRDImages/eg/web-large/01.4.45_EGDP017339.jpg,Arrowhead,Arrowhead,Ivory,,Egyptian Art,,Early Dynastic Period,ca. 3100–2900 B.C.,1
93,547413,https://images.metmuseum.org/CRDImages/eg/web-large/01.4.44_EGDP017341.jpg,Arrowhead,Arrowhead,Ivory,,Egyptian Art,,Early Dynastic Period,ca. 3100–2900 B.C.,1
94,547436,https://images.metmuseum.org/CRDImages/eg/web-large/01.4.94_EGDP017348.jpg,Box inlay with a geometric pattern,"Inlay, from a box",Ivory,,Egyptian Art,,Early Dynastic Period,ca. 3100–2900 B.C.,1
95,547435,https://images.metmuseum.org/CRDImages/eg/web-large/01.4.95_EGDP017349.jpg,Box inlay with a geometric pattern,"Inlay, from a box",Ivory,,Egyptian Art,,Early Dynastic Period,ca. 3100–2900 B.C.,1
96,547418,https://images.metmuseum.org/CRDImages/eg/web-large/01.4.49_EGDP017343.jpg,Arrowhead,Arrowhead,Ivory,,Egyptian Art,,Early Dynastic Period,ca. 3100–2900 B.C.,1
97,546718,https://images.metmuseum.org/CRDImages/eg/web-large/09.180.1250.jpg,Clapper,"Music, clapper, arm, hand",Ivory,,Egyptian Art,,Second Intermediate Period–Early New Kingdom ?,ca. 1640–1500 B.C.,1
98,560679,https://images.metmuseum.org/CRDImages/eg/web-large/09.182.jpg,Fragment of an ivory tag,"ivory tag, Den",Ivory,,Egyptian Art,,Early Dynastic Period,ca. 3013–2999 B.C.,1
99,570800,https://images.metmuseum.org/CRDImages/eg/web-large/10.176.67_EGDP011487.jpg,Bracelet,Bracelet,Ivory (elephant),,Egyptian Art,,Predynastic Period,ca. 3850–2960 B.C.,1
100,566037,https://images.metmuseum.org/CRDImages/eg/web-large/16.10.401b.jpg,Bracelet,Bracelet,Ivory,,Egyptian Art,,Second Intermediate Period–Early New Kingdom,ca. 1635–1458 B.C.,1
101,566039,https://images.metmuseum.org/CRDImages/eg/web-large/16.10.401d.jpg,Bracelet,Bracelet,Ivory,,Egyptian Art,,Second Intermediate Period–Early New Kingdom,ca. 1635–1458 B.C.,1
102,566038,https://images.metmuseum.org/CRDImages/eg/web-large/16.10.401c.jpg,Bracelet,Bracelet,Ivory,,Egyptian Art,,Second Intermediate Period–Early New Kingdom,ca. 1635–1458 B.C.,1
103,446078,https://images.metmuseum.org/CRDImages/is/web-large/sf10-130-2531z.jpg,Button or Bead or Spindle Whorl,Button or bead or spindle whorl,Bone,Ivories and Bone,Islamic Art,,,3rd–7th century,1
104,446190,https://images.metmuseum.org/CRDImages/is/web-large/sf11-205-1a.jpg,Panel,Panel,Bone; carved,Ivories and Bone,Islamic Art,,,9th–10th century,1
105,446237,https://images.metmuseum.org/CRDImages/is/web-large/sf12-182-110b.jpg,Pendant,Pendant,Bone,Ivories and Bone,Islamic Art,,,3rd–12th century,1
106,449246,https://images.metmuseum.org/CRDImages/is/web-large/DP252006.jpg,Button or Spindle Whorl,Button or spindle whorl,Bone; incised,Ivories and Bone,Islamic Art,,,9th–10th century,1
107,452388,https://images.metmuseum.org/CRDImages/is/web-large/sf1972-119-3z.jpg,Die,Die,Ivory,Gaming pieces,Islamic Art,,,10th–11th century,1
108,453475,https://images.metmuseum.org/CRDImages/is/web-large/sf38-40-45z.jpg,Button or Bead,Button or bead,Bone; incised,Ivories and Bone,Islamic Art,,,9th–10th century,1
109,453459,https://images.metmuseum.org/CRDImages/is/web-large/sf1974-98-3b.jpg,Die,Die,Ivory,Gaming pieces,Islamic Art,,,before 1200,1
110,449300,https://images.metmuseum.org/CRDImages/is/web-large/sf38-40-86z.jpg,Button or Bead,Button or bead,Bone; incised,Ivories and Bone,Islamic Art,,,9th–10th century,1
111,444945,https://images.metmuseum.org/CRDImages/is/web-large/sf03-4-54z.jpg,Amulet,Amulet,Bone,Ivories and Bone,Islamic Art,,,30 B.C.–A.D. 364,1
112,444944,https://images.metmuseum.org/CRDImages/is/web-large/sf03-4-53.jpg,Bracelet,Bracelet,Ivory,Ivories and Bone,Islamic Art,,,3rd–12th century,1
113,463397,https://images.metmuseum.org/CRDImages/md/web-large/sf10-134-7s5.jpg,Diptych with the Death and Coronation of the Virgin,Diptych,Ivory with metal mounts,Ivories,Medieval Art,French,,ca. 1330–50,1
114,467474,https://images.metmuseum.org/CRDImages/md/web-large/sf32-100-204s1.jpg,Right Wing of a Diptych,Diptych wing,Ivory with metal mounts,Ivories,Medieval Art,French,,14th century,1
115,44687,https://images.metmuseum.org/CRDImages/as/web-large/LC-1992_164_4-001.jpg,Foliated Scrolls Inhabited by Monkeys,Furniture border,Ivory,Ivories,Asian Art,India (Orissa),,ca. 1500,1
116,38485,https://images.metmuseum.org/CRDImages/as/web-large/1989_366_F.jpg,Seated Buddha,Figurine,Ivory,Sculpture,Asian Art,Thailand,,ca. 17th century,1
117,38536,https://images.metmuseum.org/CRDImages/as/web-large/1991_437.jpg,Vishnu on Garuda,Plaque,Ivory,Sculpture,Asian Art,Nepal (Kathmandu Valley),,15th century,1
118,38355,https://images.metmuseum.org/CRDImages/as/web-large/26_33_1.JPG,Double Comb with Lakshmi (?),Comb,Ivory,Sculpture,Asian Art,Sri Lanka,,17th–18th century,1
119,38352,https://images.metmuseum.org/CRDImages/as/web-large/1985_393_1.JPG,Standing Purusha,Figure,Ivory,Sculpture,Asian Art,India or Nepal,,ca. 6th–7th century,1
120,38386,https://images.metmuseum.org/CRDImages/as/web-large/1984_182.JPG,Double-Sided Comb,Double-sided comb,Ivory,Sculpture,Asian Art,Sri Lanka,,18th century,1
121,38357,https://images.metmuseum.org/CRDImages/as/web-large/1987_420_6.JPG,Book Pointer,Book pointer,Ivory,Sculpture,Asian Art,Thailand,,19th century,1
122,38356,https://images.metmuseum.org/CRDImages/as/web-large/1987_420_7a-j.JPG,Ten Pierced Plaques,Plaques,Ivory,Ivories,Asian Art,India (Bengal),,18th–19th century,1
123,38359,https://images.metmuseum.org/CRDImages/as/web-large/1989_332.jpg,Wrathful Eight-Armed Deity with Bird Attendants,Figure,Ivory,Sculpture,Asian Art,Nepal (Kathmandu Valley),Malla period,16th–17th century,1
124,38576,https://images.metmuseum.org/CRDImages/as/web-large/1992_164_1_O1.jpg,Foliated Scrolls Inhabited by Birds and Monkeys,Furniture border,Ivory,Sculpture,Asian Art,India (Orissa),,ca. 1500,1
125,42087,https://images.metmuseum.org/CRDImages/as/web-large/38_25_119_O1.jpg,Wrist Rest with Seven Sages of the Bamboo Grove,Wrist rest,Ivory,Ivories,Asian Art,China,Qing dynasty (1644–1911),18th century,1
126,41926,https://images.metmuseum.org/CRDImages/as/web-large/06_32_O1.jpg,Carved Figure,Figure,Ivory,Ivories,Asian Art,China,Qing dynasty (1644–1911),18th century,1
127,41977,https://images.metmuseum.org/CRDImages/as/web-large/65_86_122_O1.jpg,Statuette,Statuette,Ivory,Ivories,Asian Art,China,Qing dynasty (1644–1911),late 17th century,1
128,41929,https://images.metmuseum.org/CRDImages/as/web-large/08_184_28_O1.jpg,Carved Figure,Figure,Ivory,Ivories,Asian Art,China,Ming dynasty (1368–1644),15th century,1
129,41978,https://images.metmuseum.org/CRDImages/as/web-large/65_86_123_O1.jpg,Statuette,Statuette,Ivory,Ivories,Asian Art,China,Qing dynasty (1644–1911),late 17th century,1
130,41931,https://images.metmuseum.org/CRDImages/as/web-large/08_184_30_O1.jpg,Carved Figure,Figure,Ivory,Ivories,Asian Art,China,Ming dynasty (1368–1644),15th century,1
131,41971,https://images.metmuseum.org/CRDImages/as/web-large/65_86_116_O1.jpg,Statuette,Statuette,Ivory,Ivories,Asian Art,China,Qing dynasty (1644–1911),18th century,1
132,41950,https://images.metmuseum.org/CRDImages/as/web-large/44_116_O1.jpg,Ball Containing Seven Balls,Ball,Ivory,Ivories,Asian Art,China,Qing dynasty (1644–1911),19th century,1
133,41974,https://images.metmuseum.org/CRDImages/as/web-large/65_86_119_O1.jpg,Gallipot,Gallipot,Ivory,Ivories,Asian Art,China,Qing dynasty (1644–1911),18th century,1
134,41945,https://images.metmuseum.org/CRDImages/as/web-large/24_80_146_O1.jpg,Carved Figure,Figure,Ivory,Ivories,Asian Art,China,"Qing dynasty (1644–1911), Kangxi period (1662–1722)",,1
135,41976,https://images.metmuseum.org/CRDImages/as/web-large/65_86_121_O1.jpg,Statuette,Statuette,Ivory,Ivories,Asian Art,China,early Ming dynasty (1368–1644),15th century,1
136,41946,https://images.metmuseum.org/CRDImages/as/web-large/24_80_149_O1.jpg,Carved Figure,Figure,Ivory,Ivories,Asian Art,China,"Qing dynasty (1644–1911), Kangxi period (1662–1722)",,1
137,41975,https://images.metmuseum.org/CRDImages/as/web-large/65_86_120_O1.jpg,"Shoulao, God of Longevity",Statuette,Ivory,Ivories,Asian Art,China,Ming dynasty (1368–1644),,1
138,41930,https://images.metmuseum.org/CRDImages/as/web-large/08_184_29_O1.jpg,Carved Figure,Figure,Ivory,Ivories,Asian Art,China,Ming dynasty (1368–1644),15th century,1
139,41979,https://images.metmuseum.org/CRDImages/as/web-large/65_86_124_O1.jpg,Statuette,Statuette,Ivory,Ivories,Asian Art,China,Qing dynasty (1644–1911),late 18th century,1
140,41980,https://images.metmuseum.org/CRDImages/as/web-large/65_86_126_O1.jpg,Statuette,Statuette,Ivory,Ivories,Asian Art,China,Qing dynasty (1644–1911),late 18th century,1
141,41991,https://images.metmuseum.org/CRDImages/as/web-large/183839.jpg,Pill box,Pill box,Ivory,Ivories,Asian Art,China,Qing dynasty (1644–1911),late 19th century,1
142,41987,https://images.metmuseum.org/CRDImages/as/web-large/65_86_134_O1.jpg,Chess piece,Chess piece,Ivory,Ivories,Asian Art,China,Qing dynasty (1644–1911),late 19th century,1
143,41998,https://images.metmuseum.org/CRDImages/as/web-large/1982_238_2_O1.jpg,Wrist Rest,Wrist rest,Ivory,Ivories,Asian Art,China,Ming dynasty (1368–1644),17th century,1
